price,Наличие,Поколение,Год выпуска,Пробег,Кузов,Цвет,Двигатель,Комплектация,Налог,Коробка,Привод,Руль,Состояние,Владельцы,ПТС,Таможня,Обмен,Владение,Запас хода,VIN,Госномер,Гарантия
1360000,Вналичии,IIРестайлинг,2019,29215км,хэтчбек5дв.,синий,1.6л/113л.с./Бензин,StepwayDriveCity,2352₽/год,вариатор,передний,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,,,,,,
4100000,Вналичии,,2020,110000км,внедорожник5дв.,серый,1.2л/326л.с./Гибрид,7Seater,4550₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,1годи6месяцев,180км,,,
3549000,Вналичии,I,2023,32700км,внедорожник5дв.,синий,2.0л/238л.с./Бензин,73опции,17775₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,Дофевраля2027
2595000,Вналичии,I,2020,57015км,внедорожник5дв.,белый,2.0л/149л.с./Бензин,Premium,5215₽/год,вариатор,полный,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,Рассмотрюварианты,,,,,
2295000,Вналичии,I,2024,3км,внедорожник5дв.,чёрный,1.6л/150л.с./Бензин,Ultimate,5250₽/год,роботизированная,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
1749000,Вналичии,IРестайлинг,2023,41075км,внедорожник5дв.,белый,1.4л/150л.с./Бензин,Tech,5215₽/год,роботизированная,передний,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
7700000,Вналичии,III,2019,85450км,внедорожник5дв.,белый,3.0л/340л.с./Бензин,65опций,51000₽/год,автоматическая,полный,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,Рассмотрюварианты,,,,,
2570000,Вналичии,IРестайлинг,2024,8км,внедорожник5дв.,белый,1.5л/147л.с./Бензин,Flagship,5145₽/год,роботизированная,передний,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,Доиюня2027
1834000,Вналичии,IV,2014,119281км,внедорожник5дв.,серый,3.5л/249л.с./Бензин,Mid,18675₽/год,вариатор,полный,Левый,Нетребуетремонта,2владельца,Дубликат,Растаможен,Рассмотрюварианты,,,,,
4990000,Назаказ,,2025,50км,внедорожник5дв.,серый,1.5л/408л.с./Гибрид,Max,9100₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,2месяца,182км,,,
11000000,Вналичии,IРестайлинг,2024,35км,минивэн,зелёный,612л.с./450кВт/Электро,Seven-seatfour-wheeldrive,0₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,,850км,,,
1770000,Вналичии,I,2023,9600км,внедорожник5дв.,серый,1.5л/113л.с./Бензин,Action,3136₽/год,вариатор,передний,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
2397000,Вналичии,IV(C7)Рестайлинг,2016,173335км,седан,чёрный,2.0л/190л.с./Дизель,40опций,9500₽/год,роботизированная,передний,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,Рассмотрюварианты,,,,,Дофевраля2027
2140000,Вналичии,IVРестайлинг,2019,112025км,внедорожник5дв.,белый,2.0л/150л.с./Бензин,25опций,5215₽/год,автоматическая,передний,Левый,Нетребуетремонта,2владельца,Дубликат,Растаможен,Рассмотрюварианты,,,,,
2697000,Вналичии,III(GJ)Рестайлинг2,2021,29200км,седан,красный,2.0л/150л.с./Бензин,SupremePlus,5066₽/год,автоматическая,передний,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,Рассмотрюварианты,,,,,
2750000,Вналичии,IIРестайлинг,2015,246827км,внедорожник5дв.,чёрный,3.0л/245л.с./Дизель,R-lineExecutive,18375₽/год,автоматическая,полный,Левый,Нетребуетремонта,3илиболее,Оригинал,Растаможен,,9лети4месяца,,,,
12757000,Вналичии,IIIРестайлинг2,2020,83055км,внедорожник5дв.,синий,5.7л/367л.с./Бензин,81опция,55050₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,Дофевраля2027
1730000,Вналичии,I,2022,59004км,внедорожник5дв.,серый,1.5л/147л.с./Бензин,45опций,5110₽/год,вариатор,передний,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
6730000,Вналичии,IРестайлинг,2024,51км,лифтбек,чёрный,789л.с./580кВт/Электро,You,0₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,,705км,,,
1895000,Вналичии,IРестайлинг,2020,54857км,внедорожник5дв.,серебристый,1.3л/150л.с./Бензин,1опция,3129₽/год,вариатор,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,,,,,
6150000,Вналичии,IРестайлинг,2021,97609км,седан,чёрный,3.8л/309л.с./Бензин,20опций,46200₽/год,автоматическая,полный,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,Рассмотрюварианты,,,,,
